CustomerID,RegistrationDate,Age,Gender,IncomeLevel,Country,City,TotalPurchases,AvgOrderValue,CustomerLifetimeValue,FavoriteCategory,SatisfactionScore,RepeatCustomer,PremiumMember,HasReturned,LoyaltyScore,LastPurchaseDate
CUST05977,2023-03-30,40,Male,High,France,,,135.67,258.18,Home,8.55,No,Yes,Yes,4.92,2024-01-01
CUST05978,2023-11-03,47,Prefer not to say,,Germany,Chicago,9,104.18,1219.5,Sports,7.98,Yes,Yes,Yes,51.37,2024-04-19
CUST05979,2022-10-16,31,Other,Medium,UK,Toronto,2,63.1,208.9,,3.84,No,Yes,Yes,98.31,2024-06-01
CUST05980,2020-11-27,34,Male,,Japan,,3,162.88,493.26,Toys,9.89,No,No,Yes,70.75,2024-01-06
CUST05981,2023-11-08,55,Male,Medium,Germany,Toronto,5,10.73,33.43,Home,7.28,Yes,Yes,No,5.64,2025-02-21
CUST05982,2022-08-25,55,Male,Low,UK,Berlin,,143.94,275.51,Electronics,4.58,No,No,No,23.97,
,2024-01-31,18,Female,,Japan,London,9,144.37,1724.05,Beauty,4.66,No,Yes,No,94.27,2024-07-16
CUST05984,2021-12-12,45,Other,High,USA,Toronto,5,91.84,818.01,Beauty,5.77,No,No,No,45.33,2024-02-10
CUST05985,2021-05-24,38,Female,High,Australia,Mumbai,9,69.1,871.3,Home,5.53,Yes,No,Yes,61.77,2025-01-11
CUST05986,2022-06-22,23,Female,Low,UK,Berlin,15,84.11,1036.84,Electronics,6.33,No,No,Yes,59.86,2025-04-07
CUST05987,2023-11-20,24,Other,Low,India,Chicago,10,91.69,967.93,Toys,1.79,No,Yes,Yes,60.92,2025-02-01
CUST05988,2024-02-05,25,Other,Low,India,Delhi,3,87.28,507.12,Food,3.17,,Yes,Yes,1.05,2024-05-10
CUST05989,2020-07-10,55,Prefer not to say,Low,India,Berlin,8,45.17,307.17,Electronics,8.1,No,No,Yes,64.11,2024-02-04
CUST05990,2021-10-24,58,,Low,Canada,London,7,57.26,764.99,Food,2.18,Yes,No,Yes,54.87,2024-09-05
CUST05991,2020-10-23,28,Male,High,Australia,Tokyo,7,57.67,770.29,,3.32,No,Yes,No,43.18,2024-04-08
CUST05992,2022-10-09,53,Prefer not to say,,Australia,Mumbai,10,110.39,1875.75,,9.87,Yes,No,Yes,26.29,2024-06-10
CUST05993,2024-01-09,31,Male,,Canada,Mumbai,1,162.48,123.51,Sports,,No,No,Yes,15.2,2024-11-21
CUST05994,2021-07-24,32,Male,Very High,USA,Chicago,8,18.62,,Books,4.7,No,No,Yes,3.32,2024-08-09
CUST05995,2020-05-02,42,Prefer not to say,Very High,India,Tokyo,5,92.62,725.9,Clothing,1.74,No,No,Yes,73.82,2024-11-29
CUST05996,2022-11-24,-1,,Low,Australia,Paris,15,64.81,520.16,Books,1.62,Yes,Yes,Yes,49.77,2024-08-06
CUST05997,2022-03-26,19,Other,Low,Canada,Paris,3,11.3,20.09,Home,3.45,No,Yes,Yes,86.27,2025-01-17
CUST05998,2020-02-09,35,Other,Low,Australia,Sydney,8,99.94,1196.87,Sports,4.0,,No,Yes,57.98,2024-11-11
CUST05999,2021-03-16,,Other,,UK,Berlin,,173.35,331.03,Books,1.61,Yes,Yes,Yes,69.65,2025-01-11
,2020-06-21,63,Female,Medium,Canada,London,11,91.58,1110.06,Home,5.5,Yes,Yes,Yes,61.97,2024-11-05
CUST06001,2023-06-06,-5,,Medium,Germany,Chicago,15,158.16,3914.11,Food,7.57,,No,No,17.68,2024-07-08
CUST06002,2021-09-21,40,Other,,USA,Sydney,12,163.03,3424.05,Books,1.55,No,Yes,Yes,83.05,2024-11-19
CUST06003,2023-06-27,34,,Medium,UK,Berlin,11,122.68,1204.29,Clothing,7.15,No,No,No,85.12,2024-08-27
CUST06004,2021-01-03,21,Prefer not to say,High,Japan,London,12,60.9,,Books,4.27,No,Yes,No,17.02,2024-01-05
CUST06005,2023-01-11,-5,,High,Germany,Paris,13,104.31,992.34,Books,7.32,Yes,Yes,Yes,17.0,2024-01-05
CUST06006,2023-07-25,20,Female,Low,UK,Paris,,138.02,166.35,Electronics,7.55,No,No,Yes,75.16,2024-11-21
CUST06007,2020-05-27,22,Female,Medium,Germany,Delhi,4,174.67,1303.69,Sports,7.72,Yes,Yes,Yes,25.99,2025-03-14
CUST06008,2021-11-10,42,,,USA,Paris,15,98.56,,Toys,2.66,No,Yes,Yes,19.26,2024-07-11
CUST06009,2021-06-20,29,Prefer not to say,,Japan,Mumbai,14,195.16,4250.9,Clothing,7.18,Yes,Yes,Yes,72.71,2024-05-18
CUST06010,2023-03-26,56,Other,Medium,Japan,Berlin,14,58.81,480.64,,4.12,Yes,Yes,No,95.6,2024-11-21
CUST06011,2022-10-15,42,,Very High,India,Delhi,13,88.12,631.92,Beauty,1.7,Yes,No,Yes,40.36,2024-04-20
CUST06012,2020-01-27,40,Prefer not to say,Low,Canada,London,14,22629.86,555795.04,Books,,Yes,No,Yes,73.65,2024-01-24
,2023-08-15,49,Male,Medium,Canada,Delhi,1,157.15,250.79,Toys,3.3,Yes,Yes,No,65.04,2025-05-14
CUST06014,2024-02-06,49,Other,Low,India,Delhi,13,146.36,1744.85,Home,5.53,Yes,No,Yes,95.2,2024-05-09
CUST06015,2020-04-10,31,Other,Low,Canada,Chicago,6,54.66,556.18,Sports,2.11,No,No,Yes,24.71,2024-05-02
CUST06016,2023-11-07,65,Other,Medium,Japan,Berlin,14,49.85,913.37,Sports,3.18,No,Yes,No,,2024-06-08
CUST06017,2021-10-01,57,Male,High,Canada,Sydney,6,194.84,1765.45,Food,4.46,,Yes,No,24.86,2024-01-19
CUST06018,2022-04-10,29,Female,High,USA,Sydney,2,38013.95,149727.95,Books,2.44,No,Yes,Yes,29.78,2024-08-25
CUST06019,2023-05-22,-5,Other,,UK,Berlin,9,50.38,589.86,Electronics,,Yes,Yes,Yes,3.26,2025-04-17
CUST06020,2023-08-05,56,Prefer not to say,,Australia,Chicago,8,147.65,610.92,Beauty,2.43,Yes,Yes,Yes,21.92,2025-05-08
CUST06021,2022-12-19,37,Other,High,Canada,Mumbai,4,63.61,385.71,Toys,8.02,Yes,No,Yes,25.51,2024-04-14
CUST06022,2021-05-11,51,Female,High,Canada,Mumbai,7,54.55,663.48,Sports,7.96,No,Yes,Yes,35.92,2024-07-28
CUST06023,2023-07-29,-1,Prefer not to say,,Australia,Paris,7,118.96,902.18,,6.29,Yes,Yes,No,35.96,2025-02-04
CUST06024,2023-01-19,18,Prefer not to say,High,USA,Toronto,10,184.7,3515.8,Home,1.24,No,No,Yes,32.48,2025-05-09
CUST06025,2021-05-02,54,Other,High,Australia,Delhi,5,108.9,805.54,Sports,2.95,,Yes,Yes,56.61,2024-10-15
CUST06026,2023-10-19,53,Other,Low,France,Berlin,7,133.41,694.77,Books,5.74,No,No,Yes,9.47,2024-02-20
CUST06027,2021-10-29,-2,Other,Medium,Australia,Paris,13,168.08,3924.79,Books,7.91,Yes,Yes,Yes,83.06,2024-09-19
CUST06028,2020-04-28,28,Other,,Canada,Chicago,2,89.94,218.63,Electronics,3.53,Yes,Yes,No,68.68,2024-06-19
CUST06029,2020-07-03,55,Male,,France,Toronto,1,124.0,154.11,Books,1.32,No,Yes,Yes,70.6,2024-05-09
CUST06030,2021-01-26,26,Male,High,Japan,Delhi,7,106.44,667.6,Books,1.8,Yes,Yes,No,31.62,2024-05-23
CUST06031,2023-11-28,39,,Very High,Germany,Tokyo,15,118.93,2953.63,Toys,2.82,No,Yes,No,58.23,2024-11-28
CUST06032,2022-12-04,24,,,France,Delhi,14,115.82,2152.13,Food,1.23,,No,No,89.28,2024-04-02
CUST06033,2023-09-19,39,Other,,Australia,Paris,15,96.24,2565.55,Sports,2.62,No,Yes,Yes,88.07,2025-02-22
CUST06034,2023-10-03,,Male,,Australia,Delhi,5,75.89,646.85,Books,8.93,Yes,No,No,64.27,2024-12-13
CUST06035,2023-02-21,,Female,,Japan,Toronto,,75.78,143.88,Home,4.04,No,Yes,No,10.68,2024-10-20
CUST06036,2020-09-06,65,Female,High,Germany,Tokyo,6,173.77,557.29,Beauty,1.24,Yes,No,No,,2024-07-26
CUST06037,2021-05-06,63,Prefer not to say,High,Germany,Sydney,2,167.65,209.33,Books,7.42,Yes,No,No,83.78,2024-11-07
CUST06038,2022-03-22,48,,Very High,Canada,Toronto,15,78.83,1357.63,Sports,7.85,Yes,No,Yes,26.09,2025-04-03
CUST06039,2021-07-10,28,Male,Low,Canada,Mumbai,9,60.82,673.82,Books,6.73,No,Yes,No,3.85,2024-12-18
CUST06040,2022-03-22,19,Other,Low,UK,London,9,195.62,1988.96,Home,2.08,Yes,No,Yes,44.04,2024-09-23
CUST06041,2021-05-08,42,Male,Very High,Australia,New York,8,189.62,1133.71,Beauty,9.75,Yes,Yes,Yes,19.57,2024-09-20
CUST06042,2022-11-12,36,Prefer not to say,High,UK,Sydney,5,5.39,38.34,Sports,5.27,Yes,Yes,Yes,,2025-01-18
CUST06043,2020-08-16,40,Prefer not to say,,Japan,Berlin,12,41.23,330.7,Home,4.54,No,Yes,Yes,11.46,2025-03-26
CUST06044,2023-06-25,,Other,High,Canada,New York,12,64.12,1136.51,Beauty,9.59,Yes,Yes,No,81.88,2025-02-21
CUST06045,2023-05-28,22,Prefer not to say,,Australia,Chicago,15,146.24,4279.67,Electronics,6.32,No,No,No,90.47,2024-08-18
CUST06046,2022-09-03,57,,Low,Germany,Chicago,13,143.2,1682.8,Food,8.58,Yes,Yes,No,73.78,2025-01-31
CUST06047,2023-02-18,50,Prefer not to say,Low,Australia,Toronto,10,49.48,799.26,Food,4.55,No,Yes,Yes,86.0,2024-09-27
CUST06048,2022-01-18,22,Prefer not to say,Low,USA,Sydney,13,11.54,75.44,,6.4,No,No,No,93.43,
CUST06049,2021-05-13,19,Prefer not to say,Medium,UK,Paris,6,100.15,797.96,Electronics,7.42,Yes,No,No,14.53,2025-05-14
CUST06050,2021-11-30,45,Female,Low,Germany,,7,50.04,228.79,Clothing,5.34,No,Yes,Yes,92.95,2024-08-06
CUST06051,2022-06-09,58,Other,High,Canada,Delhi,14,31.77,333.49,Home,9.73,No,No,Yes,89.5,2025-04-08
CUST06052,2021-11-16,39,Female,Low,Japan,Paris,14,90.73,1286.73,Food,4.58,Yes,Yes,No,64.08,2024-09-25
CUST06053,2020-04-08,48,Other,Low,India,London,11,115.6,1527.9,Sports,2.72,Yes,No,Yes,85.0,2025-04-26
CUST06054,2023-08-12,68,Male,High,UK,Mumbai,3,183.68,611.7,Toys,5.09,Yes,Yes,Yes,26.6,2024-08-18
CUST06055,2020-11-21,24,Other,High,Australia,London,4,153.29,653.96,Books,9.46,Yes,No,Yes,40.63,2024-04-02
CUST06056,2020-09-06,60,Female,Medium,India,Tokyo,9,8.38,64.52,Sports,7.55,No,Yes,No,93.53,2025-05-12
CUST06057,2021-03-28,39,,Medium,France,Sydney,11,95.37,1309.85,Electronics,6.76,No,No,Yes,69.34,2024-08-14
CUST06058,2021-11-17,28,Male,High,Japan,Toronto,1,129.78,81.29,Clothing,7.39,Yes,No,Yes,45.78,2024-06-05
CUST06059,2020-12-03,60,Male,Low,Germany,Mumbai,8,22.87,310.46,Beauty,4.64,No,No,Yes,20.74,2024-01-25
CUST06060,2020-06-10,32,Female,Low,France,Berlin,4,174.15,,Toys,5.74,Yes,No,Yes,,2024-02-20
CUST06061,2023-11-19,45,Prefer not to say,Low,Canada,Berlin,2,117.26,260.24,Food,5.78,No,Yes,No,74.44,2024-06-07
CUST06062,2022-05-07,40,,,France,Berlin,8,158.07,1506.72,Books,2.13,Yes,No,No,53.71,2024-07-23
CUST06063,2021-02-07,63,,Low,Australia,Berlin,6,183.54,725.01,Food,6.13,No,No,No,97.48,2024-01-26
CUST06064,2020-12-15,41,Prefer not to say,,Germany,Toronto,6,128.64,1030.21,Sports,8.67,Yes,No,Yes,50.46,2024-11-27
CUST06065,2020-08-03,55,Male,High,France,New York,,145.85,,Home,6.15,No,No,No,,2025-01-09
CUST06066,2020-11-12,55,,,France,Paris,14,177.49,2486.12,Beauty,6.1,No,Yes,Yes,25.88,2024-03-10
CUST06067,2023-07-11,42,Male,High,India,Delhi,11,103.89,1469.76,Beauty,6.68,,No,No,3.46,2024-09-12
CUST06068,2021-10-30,29,Prefer not to say,Medium,Germany,London,5,187.36,,Food,1.43,Yes,Yes,No,15.79,2025-01-05
CUST06069,2020-11-21,64,Male,Very High,Germany,Mumbai,13,136.85,978.42,Beauty,3.35,No,No,No,60.67,2024-09-16
CUST06070,2022-05-02,29,Male,Medium,India,New York,2,135.94,373.67,Food,2.62,No,Yes,Yes,56.58,2024-04-06
CUST06071,2021-11-09,26,,Low,Germany,Delhi,12,54.23,583.37,Sports,6.51,Yes,Yes,Yes,54.63,2024-06-05
CUST06072,2020-10-27,-3,Female,High,Canada,,12,32.38,768.83,Clothing,2.0,Yes,No,Yes,,2024-02-29
CUST06073,2022-01-06,50,Female,High,Japan,New York,8,129.47,818.97,Books,7.04,No,No,Yes,86.15,2025-03-06
CUST06074,2021-05-31,19,Female,High,USA,Tokyo,13,129.28,2708.59,,9.36,No,Yes,No,62.2,2024-03-07
CUST06075,2020-03-20,116,Other,Very High,Canada,Mumbai,1,180.24,144.66,Clothing,,No,Yes,No,75.5,2024-02-12
CUST06076,2023-06-27,26,Male,Medium,India,Delhi,8,108.43,1252.47,Electronics,9.78,Yes,No,Yes,61.67,2024-02-03
CUST06077,2020-06-10,23,,Very High,Canada,Berlin,6,127.13,1351.63,Electronics,3.64,No,Yes,Yes,54.43,2024-01-10
CUST06078,2022-09-29,32,Female,Very High,USA,Paris,14,23.54,436.64,Books,1.07,No,Yes,Yes,51.45,2024-08-06
CUST06079,2021-05-06,56,Female,Very High,Japan,New York,15,45.17,901.39,,4.64,No,Yes,No,68.2,2024-07-02
CUST06080,2020-10-31,39,,Medium,Canada,London,5,86.48,775.56,Sports,8.36,No,Yes,Yes,96.04,2024-11-21
CUST06081,2020-09-28,0,Female,High,France,Paris,13,41.72,730.76,Food,7.14,Yes,No,Yes,79.51,2024-08-11
CUST06082,2022-08-06,25,Other,Medium,UK,New York,8,105.68,1460.15,Clothing,1.93,,Yes,No,,2025-01-26
CUST06083,2023-09-23,60,Other,Very High,India,Sydney,,190.16,377.05,Beauty,9.86,No,Yes,No,13.64,2024-09-12
CUST06084,2022-06-11,59,Male,,UK,Mumbai,13,20.26,275.67,Clothing,,Yes,Yes,No,71.26,2024-03-17
CUST06085,2021-06-15,60,,High,Canada,New York,1,12.55,12.94,Home,6.39,Yes,Yes,No,,2025-01-28
CUST06086,2022-03-23,33,Prefer not to say,Very High,Australia,London,6,151.77,1813.98,Sports,4.42,Yes,Yes,No,26.03,
CUST06087,2020-08-29,-1,Male,High,USA,Paris,11,5.16,46.58,Books,9.57,No,No,Yes,79.93,2024-02-02
,2020-05-25,31,Female,Medium,UK,Chicago,12,47086.09,757182.74,Home,3.27,,Yes,No,73.74,2024-11-03
CUST06089,2023-02-19,18,Other,High,France,Paris,8,77.75,826.69,,7.28,Yes,Yes,No,97.84,2024-01-28
CUST06090,2020-08-03,38,Female,High,Japan,Sydney,9,196.68,2366.88,Food,3.17,No,Yes,No,61.29,2024-08-18
CUST06091,2021-03-31,50,Female,Medium,Germany,Delhi,2,61.03,204.3,Food,4.08,Yes,No,No,59.33,2024-04-27
,2023-12-13,29,Other,,USA,London,7,178.53,1759.99,Electronics,,Yes,No,Yes,72.46,2024-07-22
CUST06093,2022-12-03,-1,Male,High,Australia,Chicago,14,51.16,755.58,Beauty,6.89,No,No,No,42.6,2024-12-06
CUST06094,2020-05-24,62,,Medium,Canada,Sydney,13,14.51,358.66,Books,4.67,No,No,Yes,60.31,2025-04-08
CUST06095,2021-01-13,61,,Very High,Germany,Delhi,12,120.01,1297.14,Beauty,3.9,Yes,Yes,No,19.45,
CUST06096,2023-03-04,33,Female,High,UK,Toronto,10,30.31,200.94,Food,2.3,No,Yes,Yes,52.52,2024-04-25
CUST06097,2020-03-07,28,Female,High,USA,Tokyo,,50.46,62.03,Toys,9.82,No,No,No,92.57,2024-02-07
CUST06098,2023-02-09,50,Female,Low,UK,Tokyo,10,163.41,1396.79,Books,9.18,No,Yes,Yes,56.77,2024-01-29
CUST06099,2023-12-23,39,,High,India,Toronto,9,147.9,771.39,Beauty,5.41,No,Yes,Yes,44.15,2024-06-02
CUST06100,2021-08-09,18,Other,High,Canada,Delhi,3,122.55,652.54,,4.66,No,Yes,Yes,75.79,2024-12-05
CUST06101,2022-10-08,51,,,Germany,Berlin,11,73.15,1431.43,Sports,6.74,No,No,No,37.61,2024-08-22
CUST06102,2023-06-03,50,Male,Very High,UK,Chicago,3,453.42,1004.62,Books,7.58,Yes,No,Yes,9.79,2024-06-26
CUST06103,2023-11-12,23,,Very High,Canada,Tokyo,3,13.31,21.71,Toys,6.61,No,Yes,Yes,40.9,2024-05-23
CUST06104,2020-07-25,56,Other,High,UK,Paris,9,74.04,1239.01,Clothing,6.5,Yes,Yes,No,20.03,2024-09-29
CUST06105,2022-06-07,27,,Medium,UK,Paris,14,189.26,1472.84,Home,9.18,Yes,No,No,86.46,2025-02-20
CUST06106,2020-08-27,52,Other,,USA,Berlin,8,152.89,1530.28,Home,2.48,No,Yes,Yes,33.15,2024-02-05
CUST06107,2021-01-23,24,Prefer not to say,Low,USA,Paris,15,156.04,2359.54,Sports,5.08,No,Yes,No,82.62,2024-03-10
CUST06108,2022-06-12,-2,Prefer not to say,High,Germany,Berlin,,143.33,192.54,Toys,5.49,Yes,Yes,Yes,78.08,2025-01-08
CUST06109,2021-01-26,18,Male,Low,Germany,Chicago,8,56.17,293.78,Clothing,1.85,Yes,No,Yes,59.49,2024-03-12
CUST06110,2020-08-11,25,Female,High,Japan,Paris,15,111.62,1824.09,Home,7.67,No,Yes,Yes,89.78,2025-02-10
CUST06111,2021-07-18,26,,High,USA,Delhi,15,49782.51,886817.86,Sports,5.31,Yes,Yes,Yes,78.55,2024-12-08
CUST06112,2021-06-25,30,,Low,UK,Sydney,8,171.03,,Food,3.26,No,No,No,,2024-11-04
CUST06113,2020-08-09,23,Female,Medium,USA,Toronto,3,38.87,180.47,Clothing,1.35,Yes,Yes,No,69.15,2024-02-18
CUST06114,2021-08-24,29,,Very High,India,Tokyo,8,126.68,1481.45,Home,1.16,Yes,No,Yes,25.28,2024-11-07
CUST06115,2021-12-29,42,Prefer not to say,Low,Japan,Toronto,4,6.33,45.94,Toys,3.71,No,No,No,30.4,2024-01-04
CUST06116,2020-06-16,52,,Medium,Japan,Sydney,13,20.9,281.58,Beauty,3.13,No,No,Yes,43.78,2025-04-17
CUST06117,2023-11-06,38,Male,Low,Japan,Sydney,14,39.64,,,5.55,No,Yes,No,67.1,2024-02-07
CUST06118,2021-11-04,-3,Male,Very High,USA,New York,7,180.21,1225.31,Electronics,8.64,Yes,No,Yes,,2024-11-08
CUST06119,2021-10-15,43,Male,Medium,France,London,3,164.39,557.27,Sports,6.53,Yes,No,Yes,,2025-05-01
CUST06120,2021-07-09,35,Female,High,UK,Delhi,9,145.39,1676.92,Electronics,7.53,No,No,Yes,43.26,2024-06-29
CUST06121,2023-03-25,42,Female,,Germany,Mumbai,7,30.11,347.5,Clothing,1.18,Yes,Yes,Yes,94.35,2025-01-31
CUST06122,2021-10-12,45,Male,Very High,Japan,Tokyo,5,143.61,911.29,Sports,8.37,Yes,No,No,62.07,2024-02-05
CUST06123,2020-12-16,36,Prefer not to say,Medium,Japan,Toronto,9,144.59,1020.15,,2.35,Yes,No,Yes,44.7,2024-08-25
CUST06124,2023-08-07,21,Female,Low,Germany,Mumbai,14,156.62,,Beauty,3.16,No,Yes,Yes,39.04,2024-10-27
CUST06125,2023-08-30,51,Male,,France,Paris,8,134.43,1177.5,Books,3.48,No,Yes,No,9.97,
CUST06126,2021-09-24,23,Prefer not to say,Medium,UK,Sydney,4,36.63,95.05,,3.41,Yes,Yes,No,9.93,2024-01-17
CUST06127,2020-08-17,48,Other,High,India,Toronto,10,45.51,404.28,Books,7.68,Yes,No,No,,2025-04-20
CUST06128,2020-02-27,35,Male,Very High,Japan,New York,,49.29,88.38,Home,6.66,Yes,Yes,Yes,26.37,2024-12-29
CUST06129,2023-07-19,-5,Prefer not to say,High,UK,London,6,422.65,4231.52,Electronics,5.07,No,No,Yes,88.54,2024-11-22
CUST06130,2022-12-15,25,Other,Medium,UK,London,3,128.28,384.74,Books,4.61,Yes,No,Yes,95.14,2024-02-20
CUST06131,2020-12-06,57,Female,Low,USA,Berlin,14,101.92,2352.64,,5.1,No,Yes,No,26.2,2024-08-17
CUST06132,2021-10-29,41,,Very High,USA,Mumbai,5,167.14,1135.05,Electronics,4.35,No,Yes,No,,2024-09-24
CUST06133,2023-06-10,61,,Medium,Germany,Paris,10,175.74,1135.54,Electronics,5.26,No,No,Yes,34.82,2024-07-11
CUST06134,2023-05-10,57,Female,High,Germany,Delhi,13,83.59,1343.02,Beauty,4.89,Yes,No,Yes,46.84,2024-06-05
CUST06135,2023-04-06,120,Other,Low,UK,Chicago,11,64.31,612.5,Beauty,7.16,No,No,Yes,70.75,2024-03-21
CUST06136,2020-03-09,114,Male,Low,Australia,Mumbai,12,122.53,2418.21,Books,,No,Yes,Yes,79.19,2024-06-25
CUST06137,2021-06-24,55,Female,Low,Japan,,12,9.23,63.19,Clothing,2.11,No,Yes,Yes,82.37,2024-01-11
CUST06138,2020-10-15,,Prefer not to say,High,Japan,London,4,445.04,3489.62,Beauty,7.11,,Yes,Yes,22.22,2024-01-24
CUST06139,2020-07-04,45,,Low,UK,New York,14,184.67,4372.3,Food,1.55,No,No,Yes,31.19,2024-02-10
CUST06140,2020-05-11,63,Prefer not to say,Very High,Germany,London,1,132.82,150.9,Toys,5.18,No,No,No,45.23,2024-09-05
CUST06141,2022-08-31,40,Other,,France,Mumbai,1,79.14,151.46,Sports,5.14,,No,No,15.06,2024-07-29
CUST06142,2022-04-02,,Prefer not to say,,USA,Chicago,8,34.71,281.17,Beauty,1.62,Yes,Yes,Yes,32.83,2024-09-03
CUST06143,2022-04-15,34,Female,,Germany,New York,8,29.63,187.13,Toys,4.26,Yes,Yes,Yes,74.63,2025-03-06
CUST06144,2023-05-18,60,,High,India,Delhi,9,165.01,1478.76,Home,5.95,Yes,No,No,61.75,2024-10-05
CUST06145,2020-06-06,47,Female,High,USA,New York,11,59.04,522.87,Clothing,2.89,Yes,Yes,No,27.9,2025-03-18
CUST06146,2020-06-19,44,Male,Low,India,Sydney,7,158.18,1820.86,Clothing,7.47,Yes,Yes,Yes,67.79,2024-05-19
CUST06147,2021-02-20,34,Prefer not to say,Low,Canada,London,7,99.01,942.81,Sports,5.51,No,Yes,Yes,69.39,2025-02-28
CUST06148,2022-01-21,50,Prefer not to say,Low,Germany,London,13,45.38,675.52,Beauty,2.48,No,No,Yes,40.63,2024-06-19
CUST06149,2022-12-18,30,Prefer not to say,Very High,France,Mumbai,5,9.97,45.53,Clothing,,Yes,Yes,Yes,22.1,2025-03-26
CUST06150,2022-03-30,21,Prefer not to say,Very High,Japan,Toronto,7,84.33,733.12,,2.98,Yes,No,No,39.04,2024-05-21
CUST06151,2022-03-06,108,Other,Very High,Australia,Chicago,12,66.81,1496.65,,1.91,Yes,Yes,Yes,,2025-01-24
CUST06152,2020-11-21,50,Male,Low,Australia,Mumbai,13,82.96,781.12,Clothing,3.06,Yes,No,No,4.66,2025-01-31
CUST06153,2023-01-23,54,Prefer not to say,Medium,India,Chicago,2,106.11,332.81,Beauty,4.17,No,Yes,No,2.37,2024-08-31
CUST06154,2021-08-01,50,,Very High,USA,Chicago,10,157.85,2221.95,Clothing,,No,No,Yes,97.72,2024-12-16
CUST06155,2020-12-06,42,Male,Very High,Japan,New York,6,157.24,528.19,Home,9.93,Yes,No,Yes,30.09,2024-04-21
CUST06156,2021-09-29,35,Prefer not to say,High,UK,Berlin,7,75.71,996.07,Books,2.87,No,Yes,No,25.39,2024-03-06
CUST06157,2023-09-20,40,Male,Low,UK,Sydney,4,93.16,,Toys,2.34,Yes,No,No,32.89,2024-04-04
CUST06158,2021-05-06,62,Prefer not to say,Medium,Australia,,12,188.27,2321.29,Food,1.87,No,Yes,Yes,95.22,2024-04-28
CUST06159,2020-08-10,22,Male,Very High,Germany,Delhi,7,12.48,132.38,Food,2.04,Yes,No,No,88.91,2025-04-14
CUST06160,2023-01-21,30,Female,Low,India,New York,5,134.86,638.94,Home,4.82,Yes,No,Yes,53.97,2024-10-18
CUST06161,2021-12-31,56,,Low,UK,Mumbai,4,16978.85,121944.91,Books,3.01,No,No,Yes,93.71,2024-01-25
CUST06162,2021-01-11,54,Male,Low,France,London,1,132.38,137.39,Toys,9.34,Yes,No,Yes,59.4,2024-03-01
CUST06163,2021-08-23,21,Male,High,UK,Berlin,1,179.57,210.71,Food,6.62,Yes,Yes,No,34.53,2025-05-03
CUST06164,2023-11-04,50,,High,Japan,Paris,8,165.82,2323.9,Electronics,9.92,No,Yes,No,,2024-10-30
CUST06165,2020-11-28,37,Female,Very High,India,Sydney,7,197.04,1304.63,Toys,9.23,No,Yes,Yes,95.47,2024-07-15
,2021-12-01,52,,,India,Chicago,6,69.68,649.67,Sports,6.28,Yes,Yes,Yes,18.26,2024-05-12
CUST06167,2023-12-16,65,Female,Low,Canada,Chicago,8,124.89,1576.35,Clothing,5.51,No,No,No,87.83,2024-04-05
CUST06168,2022-10-07,56,Male,Medium,Japan,Mumbai,12,53.75,,,6.7,Yes,No,No,73.46,2025-04-24
CUST06169,2022-05-31,,Prefer not to say,,USA,New York,13,78.04,1804.11,Electronics,8.08,No,No,Yes,62.06,2024-01-19
CUST06170,2023-09-09,60,Female,Very High,USA,London,8,15.29,235.83,Food,3.76,Yes,No,No,70.46,
CUST06171,2023-05-06,51,Male,High,France,Tokyo,10,36.45,222.68,Sports,9.35,No,No,No,24.6,2024-04-19
CUST06172,2020-02-10,25,Prefer not to say,High,Japan,Toronto,8,90.23,1228.23,Home,9.61,No,No,No,47.78,2024-11-21
CUST06173,2022-06-11,40,Prefer not to say,Very High,Japan,Tokyo,13,89.56,1975.3,Sports,2.73,Yes,No,No,90.2,2024-07-19
CUST06174,2023-08-23,-4,Male,,Australia,Toronto,6,56.19,557.2,Food,6.59,Yes,No,Yes,74.24,2024-03-30
CUST06175,2020-12-16,65,Other,High,Canada,Tokyo,12,181.27,,Electronics,3.92,Yes,Yes,Yes,30.68,2024-05-19
CUST06176,2020-03-19,26,,,Australia,New York,12,67.77,502.13,Home,1.47,No,No,Yes,83.84,2025-02-14
CUST06177,2021-07-06,45,Prefer not to say,Low,France,Delhi,2,187.73,495.27,Books,5.8,Yes,No,Yes,34.17,2024-06-08
CUST06178,2021-11-04,44,Female,Low,Japan,Berlin,9,117.25,895.85,Books,2.98,Yes,Yes,No,76.29,2025-04-14
CUST06179,2023-01-26,,Prefer not to say,Low,Canada,,13,119.83,1558.08,Books,6.84,Yes,Yes,No,,2025-03-19
CUST06180,2021-06-19,41,Other,,France,,15,147.7,4070.58,Home,1.23,Yes,No,No,11.47,2024-06-29
CUST06181,2022-12-04,55,Male,,France,,5,196.65,1503.1,Books,4.96,Yes,Yes,No,21.49,
CUST06182,2023-01-31,65,Male,Very High,India,New York,15,177.34,,Clothing,1.1,No,Yes,Yes,98.31,
CUST06183,2022-03-05,27,Other,High,Japan,,4,186.59,467.25,,3.68,Yes,No,Yes,66.03,2024-01-22
CUST06184,2023-03-03,31,Prefer not to say,Very High,Germany,Delhi,7,85.61,1149.11,Books,1.12,Yes,No,No,74.05,2024-08-10
CUST06185,2022-09-20,52,Other,Low,Australia,Sydney,14,166.51,3743.71,Electronics,7.62,No,No,No,58.99,2024-07-18
